OBJECTID,StopNumber,Latitude,Longitude,Route,Effective Date,x,y
362,326,43.553361,-79.583661,8,2025/09/01,-79.5836609999999,43.553361
363,326,43.553361,-79.583661,14,2025/09/01,-79.5836609999999,43.553361
364,326,43.553361,-79.583661,23,2025/09/01,-79.5836609999999,43.553361
365,327,43.693887,-79.653779,18,2025/09/01,-79.653779,43.6938870000001
366,327,43.693887,-79.653779,42,2025/09/01,-79.653779,43.6938870000001
367,328,43.685479,-79.663124,18,2025/09/01,-79.663124,43.685479
368,328,43.685479,-79.663124,42,2025/09/01,-79.663124,43.685479
369,329,43.566983,-79.598176,2,2025/09/01,-79.598176,43.566983
370,330,43.565522,-79.595808,2,2025/09/01,-79.595808,43.565522
371,331,43.564509,-79.594729,2,2025/09/01,-79.594729,43.564509
372,332,43.564478,-79.594408,2,2025/09/01,-79.594408,43.5644780000001
373,333,43.561387,-79.590493,2,2025/09/01,-79.590493,43.561387
374,334,43.561618,-79.590277,2,2025/09/01,-79.590277,43.5616180000001
375,334,43.561618,-79.590277,8,2025/09/01,-79.590277,43.5616180000001
376,335,43.559334,-79.587557,2,2025/09/01,-79.5875569999999,43.559334
377,335,43.559334,-79.587557,8,2025/09/01,-79.5875569999999,43.559334
378,336,43.556737,-79.583606,2,2025/09/01,-79.583606,43.5567370000001
379,336,43.556737,-79.583606,8,2025/09/01,-79.583606,43.5567370000001
380,337,43.556475,-79.583575,2,2025/09/01,-79.5835749999999,43.556475
381,337,43.556475,-79.583575,8,2025/09/01,-79.5835749999999,43.556475
382,338,43.513486,-79.669241,45,2025/09/01,-79.6692409999999,43.5134860000001
383,339,43.555422,-79.582139,2,2025/09/01,-79.582139,43.5554220000001
384,339,43.555422,-79.582139,8,2025/09/01,-79.582139,43.5554220000001
385,340,43.611584,-79.647849,7,2025/09/01,-79.647849,43.6115840000001
386,340,43.611584,-79.647849,35,2025/09/01,-79.647849,43.6115840000001
387,341,43.556118,-79.584537,2,2025/09/01,-79.584537,43.556118
388,341,43.556118,-79.584537,8,2025/09/01,-79.584537,43.556118
389,341,43.556118,-79.584537,14,2025/09/01,-79.584537,43.556118
390,341,43.556118,-79.584537,23,2025/09/01,-79.584537,43.556118
391,342,43.555514,-79.587411,8,2025/09/01,-79.587411,43.5555140000001
392,344,43.555683,-79.587259,23,2025/09/01,-79.587259,43.555683
393,345,43.554398,-79.586719,2,2025/09/01,-79.586719,43.554398
394,345,43.554398,-79.586719,8,2025/09/01,-79.586719,43.554398
395,345,43.554398,-79.586719,14,2025/09/01,-79.586719,43.554398
396,345,43.554398,-79.586719,23,2025/09/01,-79.586719,43.554398
397,346,43.582313,-79.763237,10,2025/09/01,-79.7632369999999,43.582313
398,346,43.582313,-79.763237,45,2025/09/01,-79.7632369999999,43.582313
399,346,43.582313,-79.763237,313,2025/09/01,-79.7632369999999,43.582313
400,348,43.555319,-79.587626,2,2025/09/01,-79.5876259999999,43.5553190000001
401,349,43.543465,-79.689305,13,2025/09/01,-79.6893049999999,43.543465
402,349,43.543465,-79.689305,29,2025/09/01,-79.6893049999999,43.543465
403,350,43.544066,-79.687509,13,2025/09/01,-79.687509,43.544066
404,350,43.544066,-79.687509,29,2025/09/01,-79.687509,43.544066
405,351,43.611933,-79.75548,108,2025/09/01,-79.75548,43.6119330000001
406,352,43.578269,-79.75979,10,2025/09/01,-79.75979,43.578269
407,352,43.578269,-79.75979,313,2025/09/01,-79.75979,43.578269
408,353,43.557031,-79.579737,23,2025/09/01,-79.579737,43.557031
409,354,43.558745,-79.577876,23,2025/09/01,-79.5778759999999,43.558745
410,355,43.560452,-79.57609,23,2025/09/01,-79.57609,43.560452
411,356,43.562043,-79.574406,23,2025/09/01,-79.574406,43.5620430000001
412,357,43.563988,-79.572292,23,2025/09/01,-79.5722919999999,43.563988
413,358,43.564462,-79.572188,23,2025/09/01,-79.572188,43.564462
414,359,43.562322,-79.574424,23,2025/09/01,-79.574424,43.562322
415,360,43.560776,-79.57607,23,2025/09/01,-79.57607,43.560776
416,361,43.559042,-79.577857,23,2025/09/01,-79.5778569999999,43.559042
417,362,43.557976,-79.578972,23,2025/09/01,-79.578972,43.5579760000001
418,363,43.555107,-79.582134,23,2025/09/01,-79.5821339999999,43.5551070000001
419,364,43.593666,-79.646318,6,2025/09/01,-79.646318,43.593666
420,365,43.580447,-79.580945,8,2025/09/01,-79.580945,43.580447
421,366,43.577037,-79.576789,8,2025/09/01,-79.576789,43.5770370000001
422,367,43.574386,-79.57362,8,2025/09/01,-79.5736199999999,43.5743860000001
423,368,43.572956,-79.575139,8,2025/09/01,-79.575139,43.572956
424,369,43.570142,-79.577695,8,2025/09/01,-79.577695,43.570142
425,370,43.569377,-79.578456,8,2025/09/01,-79.578456,43.569377
426,371,43.567922,-79.580199,8,2025/09/01,-79.5801989999999,43.5679220000001
427,372,43.567694,-79.584291,8,2025/09/01,-79.584291,43.5676940000001
428,373,43.566903,-79.585164,8,2025/09/01,-79.585164,43.566903
429,374,43.564744,-79.58748,8,2025/09/01,-79.58748,43.5647440000001
430,375,43.563385,-79.588973,8,2025/09/01,-79.588973,43.563385
431,376,43.562008,-79.590466,8,2025/09/01,-79.5904659999999,43.5620080000001
432,377,43.552351,-79.585034,14,2025/09/01,-79.585034,43.552351
433,377,43.552351,-79.585034,23,2025/09/01,-79.585034,43.552351
434,378,43.551481,-79.585983,14,2025/09/01,-79.5859829999999,43.5514810000001
435,378,43.551481,-79.585983,23,2025/09/01,-79.5859829999999,43.5514810000001
436,379,43.720226,-79.612764,11,2025/09/01,-79.612764,43.720226
437,379,43.720226,-79.612764,30,2025/09/01,-79.612764,43.720226
438,380,43.56396,-79.58813,8,2025/09/01,-79.58813,43.5639600000001
439,381,43.566652,-79.585231,8,2025/09/01,-79.585231,43.566652
440,382,43.567487,-79.58432,8,2025/09/01,-79.5843199999999,43.567487
441,384,43.569135,-79.578499,8,2025/09/01,-79.578499,43.5691350000001
442,385,43.569926,-79.5777,8,2025/09/01,-79.5776999999999,43.5699260000001
443,386,43.572758,-79.575181,8,2025/09/01,-79.575181,43.5727580000001
444,387,43.575132,-79.57349,8,2025/09/01,-79.5734899999999,43.5751320000001
445,392,43.562163,-79.753373,46,2025/09/01,-79.753373,43.5621630000001
446,393,43.564297,-79.757576,46,2025/09/01,-79.757576,43.5642970000001
447,394,43.567642,-79.759615,46,2025/09/01,-79.7596149999999,43.567642
448,395,43.570653,-79.763228,46,2025/09/01,-79.763228,43.570653
449,396,43.5716,-79.764222,46,2025/09/01,-79.7642219999999,43.5716
450,397,43.571073,-79.768025,46,2025/09/01,-79.768025,43.5710730000001
451,398,43.573894,-79.77323,46,2025/09/01,-79.77323,43.5738940000001
452,399,43.566136,-79.747025,39,2025/09/01,-79.747025,43.566136
453,400,43.585322,-79.58197,4,2025/09/01,-79.58197,43.5853220000001
454,401,43.588637,-79.721783,10,2025/09/01,-79.721783,43.5886370000001
455,401,43.588637,-79.721783,39,2025/09/01,-79.721783,43.5886370000001
456,401,43.588637,-79.721783,43,2025/09/01,-79.721783,43.5886370000001
457,401,43.588637,-79.721783,306,2025/09/01,-79.721783,43.5886370000001
458,402,43.589919,-79.576459,4,2025/09/01,-79.5764589999999,43.5899190000001
459,403,43.592844,-79.5733,4,2025/09/01,-79.5733,43.5928440000001
460,404,43.59479,-79.714889,10,2025/09/01,-79.714889,43.59479
461,404,43.59479,-79.714889,39,2025/09/01,-79.714889,43.59479
462,404,43.59479,-79.714889,43,2025/09/01,-79.714889,43.59479
463,404,43.59479,-79.714889,306,2025/09/01,-79.714889,43.59479
464,405,43.595431,-79.570515,4,2025/09/01,-79.5705149999999,43.5954310000001
465,408,43.584065,-79.551368,23,2025/09/01,-79.551368,43.5840650000001
466,408,43.584065,-79.551368,31,2025/09/01,-79.551368,43.5840650000001
467,409,43.595687,-79.570518,4,2025/09/01,-79.570518,43.595687
468,410,43.594141,-79.572137,4,2025/09/01,-79.5721369999999,43.594141
469,411,43.591957,-79.574489,4,2025/09/01,-79.574489,43.591957
470,412,43.59009,-79.576531,4,2025/09/01,-79.576531,43.59009
471,413,43.587398,-79.579444,4,2025/09/01,-79.579444,43.5873980000001
472,414,43.585431,-79.582042,4,2025/09/01,-79.5820419999999,43.585431
473,415,43.585388,-79.585846,4,2025/09/01,-79.585846,43.5853880000001
474,416,43.576087,-79.574929,8,2025/09/01,-79.5749289999999,43.576087
475,418,43.573697,-79.780071,39,2025/09/01,-79.780071,43.573697
476,419,43.576047,-79.782636,39,2025/09/01,-79.782636,43.5760470000001
477,420,43.582869,-79.567201,31,2025/09/01,-79.567201,43.5828690000001
478,422,43.608518,-79.56912,4,2025/09/01,-79.5691199999999,43.6085180000001
479,423,43.601756,-79.573419,4,2025/09/01,-79.5734189999999,43.6017560000001
480,423,43.601756,-79.573419,5,2025/09/01,-79.5734189999999,43.6017560000001
481,423,43.601756,-79.573419,31,2025/09/01,-79.5734189999999,43.6017560000001
482,424,43.600342,-79.57137,4,2025/09/01,-79.5713699999999,43.6003420000001
483,424,43.600342,-79.57137,5,2025/09/01,-79.5713699999999,43.6003420000001
484,424,43.600342,-79.57137,31,2025/09/01,-79.5713699999999,43.6003420000001
485,426,43.594015,-79.564978,4,2025/09/01,-79.5649779999999,43.5940150000001
486,426,43.594015,-79.564978,5,2025/09/01,-79.5649779999999,43.5940150000001
487,427,43.592575,-79.572962,31,2025/09/01,-79.572962,43.5925750000001
488,428,43.594006,-79.571173,31,2025/09/01,-79.571173,43.594006
489,429,43.589219,-79.576044,31,2025/09/01,-79.576044,43.5892190000001
490,430,43.585873,-79.571267,31,2025/09/01,-79.571267,43.585873
491,431,43.584352,-79.569285,31,2025/09/01,-79.569285,43.5843520000001
492,432,43.581761,-79.565692,31,2025/09/01,-79.565692,43.581761
493,433,43.580652,-79.564145,31,2025/09/01,-79.5641449999999,43.580652
494,434,43.577323,-79.559382,31,2025/09/01,-79.559382,43.577323
495,435,43.566051,-79.570129,23,2025/09/01,-79.570129,43.5660510000001
496,436,43.568251,-79.567585,23,2025/09/01,-79.567585,43.568251
497,437,43.56964,-79.566326,23,2025/09/01,-79.5663259999999,43.56964
498,438,43.572127,-79.563592,23,2025/09/01,-79.563592,43.5721270000001
499,439,43.57481,-79.560742,23,2025/09/01,-79.5607419999999,43.5748100000001
500,440,43.577405,-79.558042,23,2025/09/01,-79.558042,43.577405
501,440,43.577405,-79.558042,31,2025/09/01,-79.558042,43.577405
502,441,43.58,-79.555317,23,2025/09/01,-79.5553169999999,43.58
503,441,43.58,-79.555317,31,2025/09/01,-79.5553169999999,43.58
504,442,43.58135,-79.553836,23,2025/09/01,-79.553836,43.58135
505,442,43.58135,-79.553836,31,2025/09/01,-79.553836,43.58135
506,443,43.584007,-79.55106,23,2025/09/01,-79.5510599999999,43.584007
507,443,43.584007,-79.55106,31,2025/09/01,-79.5510599999999,43.584007
508,444,43.586122,-79.548878,5,2025/09/01,-79.5488779999999,43.586122
509,444,43.586122,-79.548878,23,2025/09/01,-79.5488779999999,43.586122
510,444,43.586122,-79.548878,31,2025/09/01,-79.5488779999999,43.586122
511,445,43.58775,-79.547328,5,2025/09/01,-79.5473279999999,43.58775
512,445,43.58775,-79.547328,23,2025/09/01,-79.5473279999999,43.58775
513,445,43.58775,-79.547328,31,2025/09/01,-79.5473279999999,43.58775
514,446,43.591754,-79.544281,5,2025/09/01,-79.544281,43.591754
515,446,43.591754,-79.544281,23,2025/09/01,-79.544281,43.591754
516,447,43.587317,-79.548139,5,2025/09/01,-79.5481389999999,43.587317
517,447,43.587317,-79.548139,23,2025/09/01,-79.5481389999999,43.587317
518,447,43.587317,-79.548139,31,2025/09/01,-79.5481389999999,43.587317
519,448,43.585921,-79.549354,5,2025/09/01,-79.549354,43.585921
520,448,43.585921,-79.549354,23,2025/09/01,-79.549354,43.585921
521,448,43.585921,-79.549354,31,2025/09/01,-79.549354,43.585921
522,449,43.583688,-79.567913,31,2025/09/01,-79.567913,43.5836880000001
523,450,43.581818,-79.553812,23,2025/09/01,-79.5538119999999,43.581818
524,450,43.581818,-79.553812,31,2025/09/01,-79.5538119999999,43.581818
525,451,43.580058,-79.555601,23,2025/09/01,-79.555601,43.5800580000001
526,451,43.580058,-79.555601,31,2025/09/01,-79.555601,43.5800580000001
527,452,43.577197,-79.558666,23,2025/09/01,-79.558666,43.5771970000001
528,452,43.577197,-79.558666,31,2025/09/01,-79.558666,43.5771970000001
529,453,43.574816,-79.561163,23,2025/09/01,-79.561163,43.574816
530,454,43.572577,-79.563544,23,2025/09/01,-79.563544,43.5725770000001
531,455,43.569694,-79.566611,23,2025/09/01,-79.566611,43.569694
532,456,43.568214,-79.568218,23,2025/09/01,-79.5682179999999,43.5682140000001
533,457,43.566817,-79.56976,23,2025/09/01,-79.56976,43.5668170000001
534,458,43.601328,-79.572277,4,2025/09/01,-79.572277,43.6013280000001
535,458,43.601328,-79.572277,5,2025/09/01,-79.572277,43.6013280000001
536,458,43.601328,-79.572277,31,2025/09/01,-79.572277,43.6013280000001
537,461,43.593809,-79.564646,4,2025/09/01,-79.564646,43.5938090000001
538,461,43.593809,-79.564646,31,2025/09/01,-79.564646,43.5938090000001
539,462,43.592252,-79.573056,31,2025/09/01,-79.573056,43.592252
540,463,43.59117,-79.574313,31,2025/09/01,-79.574313,43.59117
541,464,43.589408,-79.576015,31,2025/09/01,-79.576015,43.589408
542,465,43.586667,-79.572103,31,2025/09/01,-79.572103,43.586667
543,466,43.585723,-79.570812,31,2025/09/01,-79.570812,43.585723
544,467,43.581729,-79.565346,31,2025/09/01,-79.565346,43.581729
545,468,43.580629,-79.563786,31,2025/09/01,-79.5637859999999,43.580629
546,469,43.57808,-79.560131,31,2025/09/01,-79.560131,43.5780800000001
547,470,43.593641,-79.571268,31,2025/09/01,-79.571268,43.593641
548,471,43.589712,-79.545819,5,2025/09/01,-79.5458189999999,43.5897120000001
549,471,43.589712,-79.545819,23,2025/09/01,-79.5458189999999,43.5897120000001
550,471,43.589712,-79.545819,31,2025/09/01,-79.5458189999999,43.5897120000001
551,472,43.590345,-79.545025,5,2025/09/01,-79.545025,43.5903450000001
552,472,43.590345,-79.545025,23,2025/09/01,-79.545025,43.5903450000001
553,472,43.590345,-79.545025,31,2025/09/01,-79.545025,43.5903450000001
554,477,43.593809,-79.646228,61,2025/09/01,-79.646228,43.5938090000001
555,477,43.593809,-79.646228,312,2025/09/01,-79.646228,43.5938090000001
556,479,43.599062,-79.689833,68,2025/09/01,-79.689833,43.5990620000001
557,479,43.599062,-79.689833,314,2025/09/01,-79.689833,43.5990620000001
558,480,43.59707,-79.644061,2,2025/09/01,-79.644061,43.59707
559,480,43.59707,-79.644061,3,2025/09/01,-79.644061,43.59707
560,480,43.59707,-79.644061,7,2025/09/01,-79.644061,43.59707
561,480,43.59707,-79.644061,10,2025/09/01,-79.644061,43.59707
562,480,43.59707,-79.644061,17,2025/09/01,-79.644061,43.59707
563,480,43.59707,-79.644061,20,2025/09/01,-79.644061,43.59707
564,480,43.59707,-79.644061,26,2025/09/01,-79.644061,43.59707
565,480,43.59707,-79.644061,68,2025/09/01,-79.644061,43.59707
566,480,43.59707,-79.644061,315,2025/09/01,-79.644061,43.59707
567,481,43.596309,-79.642666,2,2025/09/01,-79.642666,43.5963090000001
568,481,43.596309,-79.642666,3,2025/09/01,-79.642666,43.5963090000001
569,481,43.596309,-79.642666,10,2025/09/01,-79.642666,43.5963090000001
570,481,43.596309,-79.642666,26,2025/09/01,-79.642666,43.5963090000001
571,482,43.607256,-79.652717,35,2025/09/01,-79.6527169999999,43.6072560000001
572,483,43.599221,-79.690313,68,2025/09/01,-79.6903129999999,43.5992210000001
573,483,43.599221,-79.690313,314,2025/09/01,-79.6903129999999,43.5992210000001
574,484,43.522006,-79.655015,45,2025/09/01,-79.6550149999999,43.522006
575,484,43.522006,-79.655015,71,2025/09/01,-79.6550149999999,43.522006
576,485,43.521931,-79.65757,45,2025/09/01,-79.65757,43.5219310000001
577,485,43.521931,-79.65757,71,2025/09/01,-79.65757,43.5219310000001
578,486,43.5158,-79.669477,45,2025/09/01,-79.669477,43.5158000000001
579,486,43.5158,-79.669477,71,2025/09/01,-79.669477,43.5158000000001
580,487,43.513592,-79.666197,45,2025/09/01,-79.6661969999999,43.5135920000001
581,487,43.513592,-79.666197,71,2025/09/01,-79.6661969999999,43.5135920000001
582,489,43.516026,-79.669571,45,2025/09/01,-79.669571,43.5160260000001
583,489,43.516026,-79.669571,71,2025/09/01,-79.669571,43.5160260000001
584,490,43.547872,-79.663841,44,2025/09/01,-79.6638409999999,43.547872
585,490,43.547872,-79.663841,126,2025/09/01,-79.6638409999999,43.547872
586,491,43.58953,-79.592388,8,2025/09/01,-79.592388,43.58953
587,493,43.577651,-79.57713,8,2025/09/01,-79.57713,43.5776510000001
588,494,43.597295,-79.67405,68,2025/09/01,-79.67405,43.597295
589,494,43.597295,-79.67405,315,2025/09/01,-79.67405,43.597295
590,496,43.580408,-79.580661,8,2025/09/01,-79.580661,43.580408
591,497,43.585606,-79.586683,8,2025/09/01,-79.586683,43.585606
592,498,43.586799,-79.588525,8,2025/09/01,-79.588525,43.586799
593,499,43.587854,-79.590099,8,2025/09/01,-79.5900989999999,43.587854
594,500,43.526899,-79.653174,45,2025/09/01,-79.653174,43.5268990000001
595,500,43.526899,-79.653174,71,2025/09/01,-79.653174,43.5268990000001
596,501,43.527646,-79.676134,1,2025/09/01,-79.6761339999999,43.5276460000001
597,501,43.527646,-79.676134,29,2025/09/01,-79.6761339999999,43.5276460000001
598,501,43.527646,-79.676134,101,2025/09/01,-79.6761339999999,43.5276460000001
599,502,43.526437,-79.6513,13,2025/09/01,-79.6512999999999,43.526437
600,502,43.526437,-79.6513,29,2025/09/01,-79.6512999999999,43.526437
601,502,43.526437,-79.6513,45,2025/09/01,-79.6512999999999,43.526437
602,503,43.529004,-79.654448,13,2025/09/01,-79.6544479999999,43.529004
603,503,43.529004,-79.654448,71,2025/09/01,-79.6544479999999,43.529004
604,504,43.530422,-79.656639,13,2025/09/01,-79.656639,43.530422
605,504,43.530422,-79.656639,71,2025/09/01,-79.656639,43.530422
606,505,43.52895,-79.659015,29,2025/09/01,-79.659015,43.5289500000001
607,506,43.527295,-79.660698,29,2025/09/01,-79.660698,43.527295
608,507,43.525265,-79.662698,29,2025/09/01,-79.662698,43.525265
609,508,43.525764,-79.666065,29,2025/09/01,-79.666065,43.525764
610,509,43.524173,-79.66787,29,2025/09/01,-79.6678699999999,43.5241730000001
611,510,43.523063,-79.669144,29,2025/09/01,-79.669144,43.523063
612,511,43.521484,-79.671196,29,2025/09/01,-79.6711959999999,43.521484
613,512,43.52109,-79.674471,29,2025/09/01,-79.674471,43.5210900000001
614,513,43.523462,-79.674852,29,2025/09/01,-79.674852,43.523462
615,514,43.513812,-79.666576,45,2025/09/01,-79.666576,43.513812
616,514,43.513812,-79.666576,71,2025/09/01,-79.666576,43.513812
617,515,43.520871,-79.653083,45,2025/09/01,-79.653083,43.520871
618,515,43.520871,-79.653083,71,2025/09/01,-79.653083,43.520871
619,516,43.525504,-79.674659,29,2025/09/01,-79.674659,43.5255040000001
620,517,43.526474,-79.675999,29,2025/09/01,-79.6759989999999,43.5264740000001
621,518,43.522143,-79.657471,45,2025/09/01,-79.657471,43.522143
622,518,43.522143,-79.657471,71,2025/09/01,-79.657471,43.522143
623,519,43.570094,-79.732776,13,2025/09/01,-79.7327759999999,43.570094
624,520,43.544687,-79.65499,1,2025/09/01,-79.6549899999999,43.5446870000001
625,521,43.57299,-79.735725,13,2025/09/01,-79.7357249999999,43.5729900000001
626,522,43.531576,-79.671865,1,2025/09/01,-79.671865,43.531576
627,523,43.53307,-79.670248,1,2025/09/01,-79.6702479999999,43.5330700000001
628,524,43.535327,-79.667661,1,2025/09/01,-79.667661,43.5353270000001
629,525,43.513937,-79.664124,45,2025/09/01,-79.664124,43.513937
630,525,43.513937,-79.664124,71,2025/09/01,-79.664124,43.513937
631,526,43.527573,-79.652978,13,2025/09/01,-79.652978,43.5275730000001
632,526,43.527573,-79.652978,110,2025/09/01,-79.652978,43.5275730000001
633,527,43.523851,-79.704034,36,2025/09/01,-79.704034,43.523851
634,529,43.492322,-79.618295,14,2025/09/01,-79.618295,43.4923220000001
635,530,43.519352,-79.659834,45,2025/09/01,-79.659834,43.519352
636,530,43.519352,-79.659834,71,2025/09/01,-79.659834,43.519352
637,531,43.529041,-79.655126,13,2025/09/01,-79.6551259999999,43.5290410000001
638,532,43.574665,-79.7383,13,2025/09/01,-79.7383,43.574665
639,533,43.610878,-79.757014,108,2025/09/01,-79.757014,43.6108780000001
640,535,43.537488,-79.665201,1,2025/09/01,-79.665201,43.5374880000001
641,535,43.537488,-79.665201,101,2025/09/01,-79.665201,43.5374880000001
642,535,43.537488,-79.665201,110,2025/09/01,-79.665201,43.5374880000001
643,536,43.539798,-79.662649,1,2025/09/01,-79.662649,43.5397980000001
644,537,43.541805,-79.660315,1,2025/09/01,-79.660315,43.5418050000001
645,539,43.614202,-79.751356,108,2025/09/01,-79.751356,43.614202
646,540,43.572801,-79.735854,13,2025/09/01,-79.735854,43.572801
647,541,43.570742,-79.733543,13,2025/09/01,-79.7335429999999,43.5707420000001
648,544,43.605591,-79.693349,43,2025/09/01,-79.693349,43.6055910000001
649,545,43.536215,-79.665643,13,2025/09/01,-79.665643,43.536215
650,545,43.536215,-79.665643,110,2025/09/01,-79.665643,43.536215
651,546,43.565717,-79.72862,13,2025/09/01,-79.72862,43.5657170000001
652,548,43.523208,-79.680884,1,2025/09/01,-79.6808839999999,43.5232080000001
653,548,43.523208,-79.680884,101,2025/09/01,-79.6808839999999,43.5232080000001
654,549,43.526359,-79.676162,29,2025/09/01,-79.676162,43.5263590000001
655,550,43.52535,-79.674637,29,2025/09/01,-79.674637,43.5253500000001
656,551,43.5235,-79.674987,29,2025/09/01,-79.674987,43.5235000000001
657,552,43.52111,-79.674705,29,2025/09/01,-79.674705,43.5211100000001
