FID,SEG_ID,ST_NAME_ID,STNAME,SUFFIX,DIRECTION,FULLNAME,FROMLEFT,TOLEFT,FROMRIGHT,TORIGHT,ONEWAY,TYPE,STATUS,OWNER,FROM_ELEV,TO_ELEV,SEG_LENGTH,NODE_FROM,NODE_TO,CRTDT_GIS,UPDDT_GIS,Shape__Length
14048,1059866,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,168.2300506434,1059850,1059854,6/18/2009 2:33:11 PM,8/19/2025 11:44:06 AM,232.276694292893
14049,1059846,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,12.8992596687,1056890,1059845,6/18/2009 2:17:07 PM,8/19/2025 11:57:40 AM,17.8016969693504
14050,1059849,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,35.0653277302,1059845,1059848,6/18/2009 2:18:21 PM,8/19/2025 11:31:01 AM,48.3570922121578
14051,1059867,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,143.2341948961,1059863,1059860,6/18/2009 2:33:39 PM,8/19/2025 11:46:36 AM,197.760642634217
14052,1059847,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,120.8487473678,1059845,426381,6/18/2009 2:17:07 PM,8/19/2025 11:39:27 AM,166.878681195082
14053,426380,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,72.2910861538,426377,426379,6/7/2005 2:37:54 PM,8/19/2025 11:34:38 AM,99.779073530758
14054,426387,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,219.9178251162,426377,426379,6/7/2005 2:41:08 PM,8/19/2025 11:30:30 AM,303.64989751078
14055,1059870,3507,EGLINTON,AVE,W,EGLINTON AVE W,0,0,2901,2975,0,ART,OPEN,MISS,0,0,231.264075987,345202,1059869,6/18/2009 3:24:45 PM,8/19/2025 11:44:47 AM,319.341976934168
14056,1059871,3507,EGLINTON,AVE,W,EGLINTON AVE W,0,0,0,0,0,ART,OPEN,MISS,0,0,128.0466271637,1059869,345126,6/18/2009 3:24:45 PM,8/19/2025 11:55:01 AM,176.800781939454
14057,1059873,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,29.9548226501,383410,1059869,6/18/2009 3:26:28 PM,8/19/2025 11:46:35 AM,41.3310753658446
14058,374708,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,130.6010366576,345243,374707,3/6/2003 12:03:10 PM,8/19/2025 11:47:06 AM,180.065865154112
14059,1059872,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,61.5876521839,383418,383410,6/18/2009 3:26:12 PM,8/19/2025 11:40:46 AM,85.043974842957
14060,1059875,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,44.2453703793,383418,1059874,6/18/2009 3:33:29 PM,8/19/2025 11:39:24 AM,61.0033668006127
14061,1059877,5127,TENTH LINE WEST,,,TENTH LINE WEST,0,0,0,0,0,MJRCOL,OPEN,MISS,0,0,86.9322511165,403370,1059876,6/18/2009 3:35:55 PM,8/19/2025 11:43:58 AM,120.180504762043
14062,1059878,5127,TENTH LINE WEST,,,TENTH LINE WEST,0,0,0,0,0,MJRCOL,OPEN,MISS,0,0,133.2724020561,1059876,391636,6/18/2009 3:35:56 PM,8/19/2025 11:29:34 AM,184.161950567961
14063,430535,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,87.8305000327,430532,430534,8/24/2005 3:32:24 PM,8/19/2025 11:39:05 AM,121.255890762325
14064,430541,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,165.1531331853,430536,430534,8/24/2005 3:35:47 PM,8/19/2025 11:29:40 AM,228.097305301923
14065,430533,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,144.2096640697,430530,430532,8/24/2005 3:27:45 PM,8/19/2025 11:43:27 AM,199.089920658428
14066,1059882,10341,PALMETTO,PL, ,PALMETTO PL,5218,5256,5255,5255,0,LOCAL,OPEN,MISS,0,0,123.3347774889,700585,1059881,6/19/2009 8:24:20 AM,8/19/2025 11:57:35 AM,170.16023985321
14067,1059883,10341,PALMETTO,PL, ,PALMETTO PL,5272,5306,5261,5309,0,LOCAL,OPEN,MISS,0,0,161.8889168093,1059881,700573,6/19/2009 8:24:20 AM,8/19/2025 11:45:23 AM,223.303357637296
14068,1059889,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,68.8921860591,1059886,1059888,6/19/2009 8:27:16 AM,8/19/2025 11:36:50 AM,95.1374188999091
14069,1059895,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,87.9994869303,1059890,1059888,6/19/2009 8:28:54 AM,8/19/2025 11:37:04 AM,121.483480628226
14070,1059896,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,95.2263748209,1059892,1059886,6/19/2009 8:29:11 AM,8/19/2025 11:33:52 AM,131.399180656143
14071,1059894,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,156.4441082762,1059892,1059884,6/19/2009 8:28:40 AM,8/19/2025 11:27:49 AM,215.971880256676
14072,1059893,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,57.2843522498,1059890,1059892,6/19/2009 8:28:15 AM,8/19/2025 11:28:54 AM,79.1381674273521
14073,1059891,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,203.0076723875,1059888,1059890,6/19/2009 8:27:47 AM,8/19/2025 11:37:31 AM,280.319012016295
14074,1059887,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,67.6773648109,1059884,1059886,6/19/2009 8:26:52 AM,8/19/2025 11:52:01 AM,93.4961641618256
14075,1059898,3542,ERIN CENTRE,BLVD, ,ERIN CENTRE BLVD,,,,,0,MNRCOL,OPEN,MISS,0,0,35.049880171,706973,1059897,6/19/2009 9:00:38 AM,8/19/2025 11:30:08 AM,48.3925531466861
14076,1059899,3542,ERIN CENTRE,BLVD, ,ERIN CENTRE BLVD,3950,3950,3955,3955,0,MNRCOL,OPEN,MISS,0,0,97.7749499412,1059897,412610,6/19/2009 9:00:38 AM,8/19/2025 11:46:35 AM,134.997088487266
14077,1059905,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,22.8178351296,1059904,1059902,6/19/2009 9:02:53 AM,8/19/2025 11:44:33 AM,31.5032140873306
14078,1059903,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,84.2759955845,1059900,1059902,6/19/2009 9:02:23 AM,8/19/2025 11:39:51 AM,116.310263178369
14079,1059906,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,208.9932127616,1059902,1059900,6/19/2009 9:03:27 AM,8/19/2025 11:32:52 AM,288.517704746545
14080,1059910,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,96.3489351264,1059907,1059909,6/19/2009 9:14:36 AM,8/19/2025 11:44:23 AM,133.020153686564
14081,1059912,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,26.3828448049,1059911,1059909,6/19/2009 9:15:09 AM,8/19/2025 11:31:50 AM,36.4106280488958
14082,1059916,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,18.8725647436,1059915,1059913,6/19/2009 9:15:59 AM,8/19/2025 11:39:28 AM,26.0556631083141
14083,1059918,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,101.1723781474,1059913,1059917,6/19/2009 9:16:26 AM,8/19/2025 11:26:34 AM,139.678151062894
14084,1059920,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,21.3256770115,1059917,1059919,6/19/2009 9:16:53 AM,8/19/2025 11:45:39 AM,29.4417653220863
14085,1059921,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,60.8724453263,1059917,1059907,6/19/2009 9:17:10 AM,8/19/2025 11:30:51 AM,83.9825318375002
14086,1059914,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,61.1566653198,1059909,1059913,6/19/2009 9:15:30 AM,8/19/2025 11:35:58 AM,84.397164110156
14087,1059908,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,72.4281994144,412565,1059907,6/19/2009 9:14:10 AM,8/19/2025 11:51:53 AM,99.9526976750989
14088,1059929,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,25.7175523719,1059927,1059922,6/19/2009 9:43:48 AM,8/19/2025 11:48:18 AM,35.5282450059393
14089,1059926,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,27.8998315107,368432,1059925,6/19/2009 9:42:50 AM,8/19/2025 11:56:06 AM,38.4960907628962
14090,1059930,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,82.71123173,1059927,1059925,6/19/2009 9:44:22 AM,8/19/2025 11:30:27 AM,114.243308558784
14091,1059928,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,85.4439324382,1059925,1059927,6/19/2009 9:43:33 AM,8/19/2025 11:47:40 AM,118.004674362262
14092,1059932,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,26.6430779941,343456,1059931,6/19/2009 10:20:38 AM,8/19/2025 11:55:52 AM,36.7929438968776
14093,1059934,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,41.0008158455,1059933,1059931,6/19/2009 10:21:15 AM,8/19/2025 11:54:03 AM,56.6217289684079
14094,1059936,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,16.0590815429,1059931,1059935,6/19/2009 10:21:39 AM,8/19/2025 11:33:04 AM,22.1784939815959
14095,373096,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,30.7404519017,343551,373095,2/24/2003 9:50:11 AM,8/19/2025 11:29:06 AM,42.4660818312049
14096,378647,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,31.6886897382,373095,378646,4/17/2003 3:39:48 PM,8/19/2025 11:40:34 AM,43.772138979255
14097,378648,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,358.3367440485,378646,373095,4/17/2003 3:39:48 PM,8/19/2025 11:34:16 AM,494.734054945524
14098,1059957,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,23.1561179821,1059956,1059954,6/19/2009 11:21:54 AM,8/19/2025 11:27:18 AM,31.9619255489523
14099,1059962,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,29.8660693765,1059960,1059947,6/19/2009 11:23:29 AM,8/19/2025 11:40:02 AM,41.2814044713046
14100,1059963,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,56.9290971297,1059958,1059945,6/19/2009 11:23:44 AM,8/19/2025 11:37:18 AM,78.6652896106413
14101,1059967,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,18.7930013569,1059966,1059964,6/19/2009 11:25:05 AM,8/19/2025 11:43:10 AM,25.9927966043684
14102,1059970,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,17.0567318089,1059949,1059969,6/19/2009 11:25:45 AM,8/19/2025 11:48:53 AM,23.5480832591043
14103,1059938,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,266.2122255528,370849,1059937,6/19/2009 11:17:02 AM,8/19/2025 11:54:00 AM,367.867725837863
14104,1059940,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,96.3969148602,1059937,1059939,6/19/2009 11:17:35 AM,8/19/2025 11:34:21 AM,133.30156865938
14105,1059951,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,198.3787233701,1059937,1059939,6/19/2009 11:20:19 AM,8/19/2025 11:45:49 AM,274.299680400391
14106,1059942,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,65.8745150605,1059939,1059941,6/19/2009 11:18:00 AM,8/19/2025 11:34:48 AM,91.1148339701059
14107,1059944,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,103.6296986527,1059941,1059943,6/19/2009 11:18:31 AM,8/19/2025 11:37:15 AM,143.372991898611
14108,1059946,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,63.3401947863,1059943,1059945,6/19/2009 11:18:58 AM,8/19/2025 11:46:31 AM,87.60895421638
14109,1059948,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,75.7335268191,1059945,1059947,6/19/2009 11:19:20 AM,8/19/2025 11:39:38 AM,104.754329323938
14110,1059965,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,36.8524731202,1059960,1059964,6/19/2009 11:24:36 AM,8/19/2025 11:37:46 AM,50.8972509800815
14111,1059961,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,84.6991070373,1059958,1059960,6/19/2009 11:22:45 AM,8/19/2025 11:30:31 AM,117.027737281998
14112,1059959,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,66.7427125351,1059954,1059958,6/19/2009 11:22:26 AM,8/19/2025 11:46:00 AM,92.37766673001
14113,1059955,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,41.5354395141,1059954,1059943,6/19/2009 11:21:30 AM,8/19/2025 11:34:35 AM,57.3918172056573
14114,1059950,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,30.1224546141,1059947,1059949,6/19/2009 11:19:43 AM,8/19/2025 11:31:10 AM,41.6368397833699
14115,1059968,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,21.463444943,1059964,1059949,6/19/2009 11:25:21 AM,8/19/2025 11:52:37 AM,29.690585647882
14116,1059953,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,85.5132932396,1059952,1059941,6/19/2009 11:20:56 AM,8/19/2025 11:31:03 AM,118.202993171656
14117,1059972,9515,TERRY FOX,WAY, ,TERRY FOX WAY,5380,5380,5323,5359,0,MJRCOL,OPEN,MISS,0,0,129.3222194984,378172,1059971,6/25/2009 2:41:38 PM,8/19/2025 11:30:50 AM,178.645945723022
14118,1059973,9515,TERRY FOX,WAY, ,TERRY FOX WAY,5390,5390,5363,5371,0,MJRCOL,OPEN,MISS,0,0,87.0700570464,1059971,346298,6/25/2009 2:41:39 PM,8/19/2025 11:46:28 AM,120.281212922386
14119,1059975,3030,BRISTOL,RD,W,BRISTOL RD W,,,,,0,MJRCOL,OPEN,MISS,0,0,88.2232887621,346298,1059974,6/25/2009 2:44:12 PM,8/19/2025 11:57:26 AM,121.916231529734
14120,1059976,3030,BRISTOL,RD,W,BRISTOL RD W,1050,1050,1045,1045,0,MJRCOL,OPEN,MISS,0,0,45.6667445741,1059974,378167,6/25/2009 2:44:13 PM,8/19/2025 11:36:34 AM,63.1069058126489
14121,1059979,4520,PAISLEY,BLVD,W,PAISLEY BLVD W,230,236,227,237,0,MNRCOL,OPEN,MISS,0,0,54.3432447504,1059977,349645,6/26/2009 12:03:02 PM,8/19/2025 11:32:24 AM,74.9610981257116
14122,1059983,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,16.9495073675,1059980,1059982,6/26/2009 12:10:46 PM,8/19/2025 11:47:16 AM,23.4050127182
14123,1059985,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,15.3779712576,1059984,1059980,6/26/2009 12:11:12 PM,8/19/2025 11:57:09 AM,21.2347762723715
14124,1059987,3797,HAINES,RD,,HAINES RD,3038,3038,0,0,0,MNRCOL,OPEN,MISS,0,0,106.4470461074,350689,1059986,6/26/2009 2:23:26 PM,8/19/2025 11:27:31 AM,147.037943728563
14125,1059989,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,40.556216088,1059986,1059988,6/26/2009 2:26:54 PM,8/19/2025 11:45:52 AM,55.9410983081414
14126,1059991,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,203.0334373396,1059988,1059990,6/26/2009 2:29:35 PM,8/19/2025 11:55:55 AM,280.598697866845
14127,1059992,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,145.2124027637,1059990,1059988,6/26/2009 2:30:21 PM,8/19/2025 11:41:44 AM,200.659753358013
14128,1057551,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,38.1014536162,346774,1057549,4/24/2009 10:46:04 AM,8/19/2025 11:42:01 AM,52.6179401540007
14129,1059994,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,33.1142899667,346774,1059993,6/26/2009 3:13:59 PM,8/19/2025 11:31:51 AM,45.6948731442488
14130,1059995,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,39.0150607297,1059993,346798,6/26/2009 3:13:59 PM,8/19/2025 11:39:48 AM,53.8414961819964
14131,1059998,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,39.3005653838,1059997,346774,6/26/2009 3:21:48 PM,8/19/2025 11:35:14 AM,54.2873300093099
14132,1060000,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,36.7479061846,1057546,1059999,6/26/2009 3:24:03 PM,8/19/2025 11:41:37 AM,50.7369953255907
14133,1060003,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,18.5784213763,1059999,1060002,6/26/2009 3:24:56 PM,8/19/2025 11:50:06 AM,25.62243223603
14134,1060005,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,11.7707011172,1059999,1060004,6/26/2009 3:27:09 PM,8/19/2025 11:54:11 AM,16.2700236354713
14135,1060008,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,41.3483944953,1060007,1060004,6/26/2009 3:27:55 PM,8/19/2025 11:50:37 AM,57.0253837278174
14136,1060010,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,48.5981343156,1060004,1060009,6/26/2009 3:37:54 PM,8/19/2025 11:28:27 AM,67.1112576930884
14137,1060013,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,24.8015435648,1060009,1060012,6/26/2009 3:38:00 PM,8/19/2025 11:40:20 AM,34.2084683688221
14138,1060014,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,62.7611508067,1060012,346774,6/26/2009 3:38:00 PM,8/19/2025 11:40:32 AM,86.5938568007664
14139,1060019,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,25.4129140399,1060017,1060015,6/26/2009 3:38:51 PM,8/19/2025 11:53:50 AM,35.0757006230675
14140,1060023,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,29.5965352702,1060022,1060020,6/26/2009 3:41:20 PM,8/19/2025 11:30:23 AM,40.8427200041137
14141,1060024,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,28.8510398426,1060020,1060017,6/26/2009 3:41:33 PM,8/19/2025 11:28:15 AM,39.8119416162864
14142,1060021,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,17.6934630508,1060009,1060020,6/26/2009 3:40:48 PM,8/19/2025 11:26:26 AM,24.4444740032346
14143,1060018,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,13.4766287518,1060012,1060017,6/26/2009 3:38:51 PM,8/19/2025 11:37:43 AM,18.6040603103662
14144,1060033,3606,FIFTH LINE WEST, , ,FIFTH LINE WEST,3058,3100,3079,3079,0,MNRCOL,OPEN,MISS,0,0,129.614269325,1060031,346918,7/2/2009 10:32:17 AM,8/19/2025 11:29:10 AM,178.855338974617
14145,1060035,3606,FIFTH LINE WEST, , ,FIFTH LINE WEST,,,,,0,MNRCOL,OPEN,MISS,0,0,142.0568971372,347041,1060034,7/2/2009 10:34:14 AM,8/19/2025 11:37:16 AM,196.02092711034
14146,1060036,3606,FIFTH LINE WEST, , ,FIFTH LINE WEST,3040,3040,,,0,MNRCOL,OPEN,MISS,0,0,28.9229493655,1060034,1060031,7/2/2009 10:34:14 AM,8/19/2025 11:42:42 AM,39.910545497643
14147,1060041,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,8.133541664,1060034,1060040,7/2/2009 11:08:17 AM,8/19/2025 11:47:24 AM,11.2283764557509
14148,1060042,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,86.2686791368,1060040,1060038,7/2/2009 11:08:17 AM,8/19/2025 11:29:36 AM,119.09622642472
14149,1060044,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,11.6645445689,1060031,1060043,7/2/2009 11:08:29 AM,8/19/2025 11:52:02 AM,16.1013260889542
14150,1060045,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,37.4273867546,1060043,377524,7/2/2009 11:08:29 AM,8/19/2025 11:34:59 AM,51.6703970566754
14151,1060047,10296,LUXOR,LANE, ,LUXOR LANE,,,,,0,LOCAL,OPEN,MISS,0,0,226.4309011597,1058732,1060046,7/3/2009 2:26:22 PM,8/19/2025 11:49:01 AM,312.616316534459
14152,1060048,10296,LUXOR,LANE, ,LUXOR LANE,,,,,0,LOCAL,OPEN,MISS,0,0,8.2213419829,1060046,412563,7/3/2009 2:26:22 PM,8/19/2025 11:41:50 AM,11.3505749438783
14153,1060050,3494,EDENCROFT,CRES, ,EDENCROFT CRES,5396,5440,5397,5433,0,LOCAL,OPEN,MISS,0,0,198.9471173201,345798,1060049,7/3/2009 3:52:18 PM,8/19/2025 11:46:43 AM,275.001030437599
14154,1060051,3494,EDENCROFT,CRES, ,EDENCROFT CRES,,,5459,5479,0,LOCAL,OPEN,MISS,0,0,95.685864555,1060049,345719,7/3/2009 3:52:18 PM,8/19/2025 11:55:22 AM,132.001373722725
14155,377488,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,127.7455629492,377484,377487,4/1/2003 9:26:25 AM,8/19/2025 11:28:39 AM,176.164463478122
14156,377478,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,55.0021925852,377475,377477,4/1/2003 9:13:09 AM,8/19/2025 11:37:34 AM,75.781093985343
14157,377482,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,60.3457954908,377475,377477,4/1/2003 9:22:59 AM,8/19/2025 11:37:55 AM,83.1871074968095
14158,377472,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,157.2437599965,377469,377471,4/1/2003 9:11:41 AM,8/19/2025 11:39:29 AM,216.804362953836
14159,377517,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,124.7484604918,377467,377516,4/1/2003 10:05:02 AM,8/19/2025 11:27:04 AM,172.152771463856
14160,1060055,2949,BIRCHVIEW,DR, ,BIRCHVIEW DR,1162,1170,1171,1171,0,LOCAL,OPEN,MISS,0,0,75.1510139985,1060053,349844,7/7/2009 8:07:50 AM,8/19/2025 11:43:34 AM,103.706639746552
14161,1060057,2949,BIRCHVIEW,DR, ,BIRCHVIEW DR,1146,1156,,,0,LOCAL,OPEN,MISS,0,0,70.3430694468,349882,1060056,7/7/2009 8:09:56 AM,8/19/2025 11:38:57 AM,97.1237888367584
14162,1060058,2949,BIRCHVIEW,DR, ,BIRCHVIEW DR,1160,1160,1155,1155,0,LOCAL,OPEN,MISS,0,0,56.1180323717,1060056,1060053,7/7/2009 8:09:56 AM,8/19/2025 11:36:26 AM,77.4504178361212
14163,1060064,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,18.0961902068,1060061,1060063,7/7/2009 8:19:16 AM,8/19/2025 11:44:51 AM,24.9740939382662
14164,1060066,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,57.9782416084,1060061,1060065,7/7/2009 8:19:49 AM,8/19/2025 11:26:32 AM,80.0037935000195
14165,1060067,106389,UNNAMED,URES, ,UNNAMED URES,,,,,0,LOCAL,OPEN,PRIV,0,0,7.6017958405,1060065,1060053,7/7/2009 8:20:16 AM,8/19/2025 11:51:49 AM,10.4889056201273
